name,description,styleUrl,icon-opacity,icon-color,icon-scale,icon,COORDENADAS,BRBM,MUNICÍPIO,SITUAÇÃO,INFORMAÇÕES,OK BRBM,CAMINHÕES,VEÍCULO DE EMERGÊNCIA,VEICULOS LEVES,/,AJUDA HUMANITÁRIA,icon-offset,icon-offset-units
"RSC 453, km 86","{""@type"":""html"",""value"":""COORDENADAS: -29.294558447826137, -51.59528200403321<br>BRBM: 3º<br>MUNICÍPIO: Carlos Barbosa<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.294558447826137, -51.59528200403321",3º,Carlos Barbosa,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"VRS 813, km 13","{""@type"":""html"",""value"":""COORDENADAS: -29.24526299719144, -51.46056481454261<br>BRBM: 3º<br>MUNICÍPIO: Farroupilha<br>SITUAÇÃO: Bloqueio Parcial<br>INFORMAÇÕES: Queda de barreira<br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.24526299719144, -51.46056481454261",3º,Farroupilha,Bloqueio Parcial,Queda de barreira,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,"[32,64]","[""pixels"",""insetPixels""]"
"VRS 826, km 04","{""@type"":""html"",""value"":""COORDENADAS: -29.408399023891587, -51.30518940741189<br>BRBM: 3º<br>MUNICÍPIO: Feliz<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Queda de barreira<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 03/05/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.408399023891587, -51.30518940741189",3º,Feliz,Bloqueio Total,Queda de barreira,TRUE,FALSE,FALSE,FALSE,03/05/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"VRS 826, km 10","{""@type"":""html"",""value"":""COORDENADAS: -29.34717417054483, -51.305368483789536<br>BRBM: 3º<br>MUNICÍPIO: Alto Feliz<br>SITUAÇÃO: Bloqueio Parcial<br>INFORMAÇÕES: Erosão do asfalto e queda de barreira<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 13/12/2023<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.34717417054483, -51.305368483789536",3º,Alto Feliz,Bloqueio Parcial,Erosão do asfalto e queda de barreira,TRUE,FALSE,TRUE,TRUE,13/12/2023,TRUE,"[32,64]","[""pixels"",""insetPixels""]"
"VRS 826, km 13","{""@type"":""html"",""value"":""COORDENADAS: -29.328266894413716, -51.30401597560578<br>BRBM: 3º<br>MUNICÍPIO: Alto Feliz<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 02/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.328266894413716, -51.30401597560578",3º,Alto Feliz,Liberado,,TRUE,TRUE,TRUE,TRUE,02/05/2024,TRUE,,
"VRS 843, km 00","{""@type"":""html"",""value"":""COORDENADAS: -29.453437207327426, -51.28830489612464<br>BRBM: 3º<br>MUNICÍPIO: Feliz<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Queda da estrutura da ponte (informado pelo DAER)<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 30/04/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.453437207327426, -51.28830489612464",3º,Feliz,Bloqueio Total,Queda da estrutura da ponte (informado pelo DAER),TRUE,FALSE,FALSE,FALSE,30/04/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"VRS 855, km 16","{""@type"":""html"",""value"":""COORDENADAS: -29.150670565263706, -51.44553024661803<br>BRBM: 3º<br>MUNICÍPIO: Pinto Bandeira<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 01/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.150670565263706, -51.44553024661803",3º,Pinto Bandeira,Liberado,,TRUE,TRUE,TRUE,TRUE,01/05/2024,TRUE,,
"VRS 873, km 01","{""@type"":""html"",""value"":""COORDENADAS: -29.530304747163456, -51.07351251513526<br>BRBM: 3º<br>MUNICÍPIO: Morro Reuter<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: <br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: TRUE<br>/: 03/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.530304747163456, -51.07351251513526",3º,Morro Reuter,Liberado,,TRUE,TRUE,TRUE,TRUE,03/05/2024,TRUE,,
R. 25 de Outubro,"{""@type"":""html"",""value"":""COORDENADAS: -29.945097185233287, -51.712474842379066<br>BRBM: BALSA<br>MUNICÍPIO: Triunfo<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Balsa Triumfo - São Jeronimo (fora de operação)<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 30/04/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.945097185233287, -51.712474842379066",BALSA,Triunfo,Bloqueio Total,Balsa Triumfo - São Jeronimo (fora de operação),TRUE,FALSE,FALSE,FALSE,30/04/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"R. Alm. Tamandaré, 635","{""@type"":""html"",""value"":""COORDENADAS: -32.011704614096324, -52.04377274319047<br>BRBM: BALSA<br>MUNICÍPIO: Sao Jose do Norte<br>SITUAÇÃO: Liberado<br>INFORMAÇÕES: Balsa São José do Norte - Rio Grande<br>OK BRBM: TRUE<br>CAMINHÕES: TRUE<br>VEÍCULO DE EMERGÊNCIA: TRUE<br>VEICULOS LEVES: FALSE<br>/: 06/05/2024<br>AJUDA HUMANITÁRIA: TRUE""}",#icon-1739-0F9D58,1,#0f9d58,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-32.011704614096324, -52.04377274319047",BALSA,Sao Jose do Norte,Liberado,Balsa São José do Norte - Rio Grande,TRUE,TRUE,TRUE,FALSE,06/05/2024,TRUE,,
"R. da Barca, 2762-2878","{""@type"":""html"",""value"":""COORDENADAS: -29.867093778919145, -51.71617635035204<br>BRBM: BALSA<br>MUNICÍPIO: Triunfo<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Barca de Barreto (fora de operação)<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 30/04/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.867093778919145, -51.71617635035204",BALSA,Triunfo,Bloqueio Total,Barca de Barreto (fora de operação),TRUE,FALSE,FALSE,FALSE,30/04/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"R. Navegantes, 1-85 - Praia","{""@type"":""html"",""value"":""COORDENADAS: -29.80698203778975, -51.877838446436314<br>BRBM: BALSA<br>MUNICÍPIO: Taquari<br>SITUAÇÃO: Bloqueio Total<br>INFORMAÇÕES: Barca Taquari - General Câmara (fora de operação)<br>OK BRBM: TRUE<br>CAMINHÕES: FALSE<br>VEÍCULO DE EMERGÊNCIA: FALSE<br>VEICULOS LEVES: FALSE<br>/: 30/04/2024<br>AJUDA HUMANITÁRIA: FALSE""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.80698203778975, -51.877838446436314",BALSA,Taquari,Bloqueio Total,Barca Taquari - General Câmara (fora de operação),TRUE,FALSE,FALSE,FALSE,30/04/2024,FALSE,"[32,64]","[""pixels"",""insetPixels""]"
"ERS-466, km 02","{""@type"":""html"",""value"":""COORDENADAS: -29.345933599244926, -50.84289743286664<br>BRBM: 3º<br>MUNICÍPIO: Canela<br>SITUAÇÃO: Bloqueio Parcial<br>INFORMAÇÕES: queda de barreira - meia pista<br>OK BRBM: <br>CAMINHÕES: <br>VEÍCULO DE EMERGÊNCIA: <br>VEICULOS LEVES: <br>/: 15/05/2024<br>AJUDA HUMANITÁRIA: ""}",#icon-1899-DB4436,1,#db4436,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,"-29.345933599244926, -50.84289743286664",3º,Canela,Bloqueio Parcial,queda de barreira - meia pista,,,,,15/05/2024,,"[32,64]","[""pixels"",""insetPixels""]"
